country,date,confirm,confirm_add,heal,dead
黑山,2.2,0,0,0,0
洪都拉斯,2.2,0,0,0,0
吉布提,2.2,0,0,0,0
吉尔吉斯斯坦,2.2,0,0,0,0
几内亚,2.2,0,0,0,0
几内亚比绍,2.2,0,0,0,0
加拿大,2.2,8,0,1,0
加纳,2.2,0,0,0,0
加蓬,2.2,0,0,0,0
柬埔寨,2.2,1,0,1,0
捷克共和国,2.2,0,0,0,0
津巴布韦,2.2,0,0,0,0
喀麦隆,2.2,0,0,0,0
卡塔尔,2.2,0,0,0,0
科摩罗,2.2,0,0,0,0
科特迪瓦,2.2,0,0,0,0
科威特,2.2,0,0,0,0
克罗地亚,2.2,0,0,0,0
肯尼亚,2.2,0,0,0,0
拉脱维亚,2.2,0,0,0,0
老挝,2.2,0,0,0,0
黎巴嫩,2.2,0,0,0,0
立陶宛,2.2,0,0,0,0
利比里亚,2.2,0,0,0,0
利比亚,2.2,0,0,0,0
列支敦士登公国,2.2,0,0,0,0
卢森堡,2.2,0,0,0,0
卢旺达,2.2,0,0,0,0
罗马尼亚,2.2,0,0,0,0
马达加斯加,2.2,0,0,0,0
马尔代夫,2.2,0,0,0,0
马耳他,2.2,0,0,0,0
马拉维,2.2,0,0,0,0
马来西亚,2.2,22,0,15,0
马里,2.2,0,0,0,0
马其顿,2.2,0,0,0,0
毛里求斯,2.2,0,0,0,0
毛里塔尼亚,2.2,0,0,0,0
美国,2.2,15,0,3,0
蒙古,2.2,0,0,0,0
孟加拉,2.2,0,0,0,0
秘鲁,2.2,0,0,0,0
缅甸,2.2,0,0,0,0
摩尔多瓦,2.2,0,0,0,0
摩洛哥,2.2,0,0,0,0
摩纳哥,2.2,0,0,0,0
莫桑比克,2.2,0,0,0,0
墨西哥,2.2,0,0,0,0
纳米比亚,2.2,0,0,0,0
南非,2.2,0,0,0,0
尼泊尔,2.2,1,0,1,0
尼加拉瓜,2.2,0,0,0,0
尼日尔,2.2,0,0,0,0
尼日利亚,2.2,0,0,0,0
挪威,2.2,0,0,0,0
葡萄牙,2.2,0,0,0,0
日本,2.2,93,9,1,3
瑞典,2.2,1,0,0,0
瑞士,2.2,0,0,0,0
萨尔瓦多,2.2,0,0,0,0
塞尔维亚,2.2,0,0,0,0
塞拉利昂,2.2,0,0,0,0
塞内加尔,2.2,0,0,0,0
塞浦路斯,2.2,0,0,0,0
塞舌尔,2.2,0,0,0,0
沙特阿拉伯,2.2,0,0,0,0
圣基茨和尼维斯,2.2,0,0,0,0
圣卢西亚,2.2,0,0,0,0
圣马力诺,2.2,0,0,0,0
圣文森特和格林纳丁斯,2.2,0,0,0,0
斯里兰卡,2.2,1,0,1,0
斯洛伐克,2.2,0,0,0,0
斯洛文尼亚,2.2,0,0,0,0
斯威士兰,2.2,0,0,0,0
苏丹,2.2,0,0,0,0
苏里南,2.2,0,0,0,0
索马里,2.2,0,0,0,0
塔吉克斯坦,2.2,0,0,0,0
泰国,2.2,35,0,15,0
坦桑尼亚,2.2,0,0,0,0
特立尼达和多巴哥,2.2,0,0,0,0
突尼斯,2.2,0,0,0,0
土耳其,2.2,0,0,0,0
危地马拉,2.2,0,0,0,0
委内瑞拉,2.2,0,0,0,0
文莱,2.2,0,0,0,0
乌干达,2.2,0,0,0,0
乌克兰,2.2,0,0,0,0
乌拉圭,2.2,0,0,0,0
乌兹别克斯坦,2.2,0,0,0,0
西班牙,2.2,2,0,0,0
希腊,2.2,0,0,0,0
新加坡,2.2,84,0,34,0
新西兰,2.2,0,0,0,0
匈牙利,2.2,0,0,0,0
叙利亚,2.2,0,0,0,0
牙买加,2.2,0,0,0,0
亚美尼亚,2.2,0,0,0,0
也门,2.2,0,0,0,0
伊拉克,2.2,0,0,0,0
伊朗,2.2,5,3,0,2
以色列,2.2,0,0,0,0
意大利,2.2,3,0,0,0
印度,2.2,3,0,3,0
印度尼西亚,2.2,0,0,0,0
英国,2.2,9,0,8,0
约旦,2.2,0,0,0,0
越南,2.2,16,0,7,0
赞比亚,2.2,0,0,0,0
乍得,2.2,0,0,0,0
智利,2.2,0,0,0,0
中非,2.2,0,0,0,0
中国,2.2,75993,55051,18266,2239
阿尔巴尼亚,2.21,0,0,0,0
阿尔及利亚,2.21,0,0,0,0
阿富汗,2.21,0,0,0,0
阿根廷,2.21,0,0,0,0
阿联酋,2.21,9,0,4,0
阿曼,2.21,0,0,0,0
阿塞拜疆,2.21,0,0,0,0
埃及,2.21,0,0,0,0
埃塞俄比亚,2.21,0,0,0,0
爱尔兰,2.21,0,0,0,0
爱沙尼亚,2.21,0,0,0,0
安道尔,2.21,0,0,0,0
安哥拉,2.21,0,0,0,0
安提瓜和巴布达,2.21,0,0,0,0
奥地利,2.21,0,0,0,0
澳大利亚,2.21,17,2,5,0
巴巴多斯,2.21,0,0,0,0
巴布亚新几内亚,2.21,0,0,0,0
巴哈马,2.21,0,0,0,0
巴基斯坦,2.21,0,0,0,0
巴拉圭,2.21,0,0,0,0
巴勒斯坦,2.21,0,0,0,0
巴林,2.21,0,0,0,0
巴拿马,2.21,0,0,0,0
巴西,2.21,0,0,0,0
白俄罗斯,2.21,0,0,0,0
保加利亚,2.21,0,0,0,0
贝宁,2.21,0,0,0,0
比利时,2.21,1,0,1,0
冰岛,2.21,0,0,0,0
波黑,2.21,0,0,0,0
波兰,2.21,0,0,0,0
玻利维亚,2.21,0,0,0,0
伯利兹,2.21,0,0,0,0
博茨瓦纳,2.21,0,0,0,0
不丹,2.21,0,0,0,0
布基纳法索,2.21,0,0,0,0
布隆迪,2.21,0,0,0,0
赤道几内亚,2.21,0,0,0,0
丹麦,2.21,0,0,0,0
德国,2.21,16,0,7,0
东帝汶,2.21,0,0,0,0
多哥,2.21,0,0,0,0
多米尼加,2.21,0,0,0,0
多米尼克,2.21,0,0,0,0
俄罗斯,2.21,2,0,2,0
厄瓜多尔,2.21,0,0,0,0
厄立特里亚,2.21,0,0,0,0
法国,2.21,12,0,4,1
梵蒂冈,2.21,0,0,0,0
菲律宾,2.21,3,0,1,1
斐济,2.21,0,0,0,0
芬兰,2.21,1,0,1,0
佛得角,2.21,0,0,0,0
冈比亚,2.21,0,0,0,0
刚果,2.21,0,0,0,0
刚果民主共和国,2.21,0,0,0,0
哥伦比亚,2.21,0,0,0,0
哥斯达黎加,2.21,0,0,0,0
格林纳达,2.21,0,0,0,0
格鲁吉亚,2.21,0,0,0,0
古巴,2.21,0,0,0,0
圭亚那,2.21,0,0,0,0
哈萨克斯坦,2.21,0,0,0,0
海地,2.21,0,0,0,0
韩国,2.21,208,104,12,2
荷兰,2.21,0,0,0,0
黑山,2.21,0,0,0,0
洪都拉斯,2.21,0,0,0,0
吉布提,2.21,0,0,0,0
吉尔吉斯斯坦,2.21,0,0,0,0
几内亚,2.21,0,0,0,0
几内亚比绍,2.21,0,0,0,0
加拿大,2.21,8,0,3,0
加纳,2.21,0,0,0,0
加蓬,2.21,0,0,0,0
柬埔寨,2.21,1,0,1,0
捷克共和国,2.21,0,0,0,0
津巴布韦,2.21,0,0,0,0
喀麦隆,2.21,0,0,0,0
卡塔尔,2.21,0,0,0,0
科摩罗,2.21,0,0,0,0
科特迪瓦,2.21,0,0,0,0
科威特,2.21,0,0,0,0
克罗地亚,2.21,0,0,0,0
肯尼亚,2.21,0,0,0,0
拉脱维亚,2.21,0,0,0,0
老挝,2.21,0,0,0,0
黎巴嫩,2.21,1,0,0,0
立陶宛,2.21,0,0,0,0
利比里亚,2.21,0,0,0,0
利比亚,2.21,0,0,0,0
列支敦士登公国,2.21,0,0,0,0
卢森堡,2.21,0,0,0,0
卢旺达,2.21,0,0,0,0
罗马尼亚,2.21,0,0,0,0
马达加斯加,2.21,0,0,0,0
马尔代夫,2.21,0,0,0,0
马耳他,2.21,0,0,0,0
马拉维,2.21,0,0,0,0
马来西亚,2.21,22,0,15,0
马里,2.21,0,0,0,0
马其顿,2.21,0,0,0,0
毛里求斯,2.21,0,0,0,0
毛里塔尼亚,2.21,0,0,0,0
美国,2.21,15,0,3,0
蒙古,2.21,0,0,0,0
孟加拉,2.21,0,0,0,0
秘鲁,2.21,0,0,0,0
缅甸,2.21,0,0,0,0
摩尔多瓦,2.21,0,0,0,0
摩洛哥,2.21,0,0,0,0
摩纳哥,2.21,0,0,0,0
莫桑比克,2.21,0,0,0,0
墨西哥,2.21,0,0,0,0
纳米比亚,2.21,0,0,0,0
南非,2.21,0,0,0,0
尼泊尔,2.21,1,0,1,0
尼加拉瓜,2.21,0,0,0,0
尼日尔,2.21,0,0,0,0
尼日利亚,2.21,0,0,0,0
挪威,2.21,0,0,0,0
葡萄牙,2.21,0,0,0,0
日本,2.21,103,10,1,1
瑞典,2.21,1,0,0,0
瑞士,2.21,0,0,0,0
萨尔瓦多,2.21,0,0,0,0
塞尔维亚,2.21,0,0,0,0
塞拉利昂,2.21,0,0,0,0
塞内加尔,2.21,0,0,0,0
塞浦路斯,2.21,0,0,0,0
塞舌尔,2.21,0,0,0,0
沙特阿拉伯,2.21,0,0,0,0
圣基茨和尼维斯,2.21,0,0,0,0
圣卢西亚,2.21,0,0,0,0
圣马力诺,2.21,0,0,0,0
圣文森特和格林纳丁斯,2.21,0,0,0,0
斯里兰卡,2.21,1,0,1,0
斯洛伐克,2.21,0,0,0,0
斯洛文尼亚,2.21,0,0,0,0
斯威士兰,2.21,0,0,0,0
苏丹,2.21,0,0,0,0
苏里南,2.21,0,0,0,0
索马里,2.21,0,0,0,0
塔吉克斯坦,2.21,0,0,0,0
泰国,2.21,35,0,17,0
坦桑尼亚,2.21,0,0,0,0
特立尼达和多巴哥,2.21,0,0,0,0
突尼斯,2.21,0,0,0,0
土耳其,2.21,0,0,0,0
危地马拉,2.21,0,0,0,0
委内瑞拉,2.21,0,0,0,0
文莱,2.21,0,0,0,0
乌干达,2.21,0,0,0,0
乌克兰,2.21,0,0,0,0
乌拉圭,2.21,0,0,0,0
乌兹别克斯坦,2.21,0,0,0,0
西班牙,2.21,2,0,0,0
希腊,2.21,0,0,0,0
新加坡,2.21,85,1,37,0
新西兰,2.21,0,0,0,0
匈牙利,2.21,0,0,0,0
叙利亚,2.21,0,0,0,0
牙买加,2.21,0,0,0,0
亚美尼亚,2.21,0,0,0,0
也门,2.21,0,0,0,0
伊拉克,2.21,0,0,0,0
伊朗,2.21,18,13,0,4
以色列,2.21,1,0,0,0
意大利,2.21,6,3,0,0
印度,2.21,3,0,3,0
印度尼西亚,2.21,0,0,0,0
英国,2.21,9,0,8,0
约旦,2.21,0,0,0,0
越南,2.21,16,0,15,0
赞比亚,2.21,0,0,0,0
乍得,2.21,0,0,0,0
智利,2.21,0,0,0,0
中非,2.21,0,0,0,0
中国,2.21,76392,53371,20673,2348
阿尔巴尼亚,2.22,0,0,0,0
阿尔及利亚,2.22,0,0,0,0
阿富汗,2.22,0,0,0,0
阿根廷,2.22,0,0,0,0
阿联酋,2.22,13,4,4,0
阿曼,2.22,0,0,0,0
阿塞拜疆,2.22,0,0,0,0
埃及,2.22,0,0,0,0
埃塞俄比亚,2.22,0,0,0,0
爱尔兰,2.22,0,0,0,0
爱沙尼亚,2.22,0,0,0,0
安道尔,2.22,0,0,0,0
安哥拉,2.22,0,0,0,0
安提瓜和巴布达,2.22,0,0,0,0
奥地利,2.22,0,0,0,0
澳大利亚,2.22,17,0,5,0
巴巴多斯,2.22,0,0,0,0
巴布亚新几内亚,2.22,0,0,0,0
巴哈马,2.22,0,0,0,0
巴基斯坦,2.22,2,2,0,0
巴拉圭,2.22,0,0,0,0
巴勒斯坦,2.22,0,0,0,0
巴林,2.22,0,0,0,0
巴拿马,2.22,0,0,0,0
巴西,2.22,0,0,0,0
白俄罗斯,2.22,0,0,0,0
保加利亚,2.22,0,0,0,0
贝宁,2.22,0,0,0,0
比利时,2.22,1,0,1,0
冰岛,2.22,0,0,0,0
波黑,2.22,0,0,0,0
波兰,2.22,0,0,0,0
玻利维亚,2.22,0,0,0,0
伯利兹,2.22,0,0,0,0
博茨瓦纳,2.22,0,0,0,0
不丹,2.22,0,0,0,0
布基纳法索,2.22,0,0,0,0
布隆迪,2.22,0,0,0,0
赤道几内亚,2.22,0,0,0,0
丹麦,2.22,0,0,0,0
德国,2.22,16,0,7,0
东帝汶,2.22,0,0,0,0
多哥,2.22,0,0,0,0
多米尼加,2.22,0,0,0,0
多米尼克,2.22,0,0,0,0
俄罗斯,2.22,2,0,2,0
厄瓜多尔,2.22,0,0,0,0
厄立特里亚,2.22,0,0,0,0
法国,2.22,12,0,4,1
梵蒂冈,2.22,0,0,0,0
菲律宾,2.22,3,0,1,1
斐济,2.22,0,0,0,0
芬兰,2.22,1,0,1,0
佛得角,2.22,0,0,0,0
冈比亚,2.22,0,0,0,0
刚果,2.22,0,0,0,0
刚果民主共和国,2.22,0,0,0,0
哥伦比亚,2.22,0,0,0,0
哥斯达黎加,2.22,0,0,0,0
格林纳达,2.22,0,0,0,0
格鲁吉亚,2.22,0,0,0,0
古巴,2.22,0,0,0,0
圭亚那,2.22,0,0,0,0
哈萨克斯坦,2.22,0,0,0,0
海地,2.22,0,0,0,0
韩国,2.22,433,87,12,3
荷兰,2.22,0,0,0,0
黑山,2.22,0,0,0,0
洪都拉斯,2.22,0,0,0,0
吉布提,2.22,0,0,0,0
吉尔吉斯斯坦,2.22,0,0,0,0
几内亚,2.22,0,0,0,0
几内亚比绍,2.22,0,0,0,0
加拿大,2.22,8,0,3,0
加纳,2.22,0,0,0,0
加蓬,2.22,0,0,0,0
柬埔寨,2.22,1,0,1,0
捷克共和国,2.22,0,0,0,0
津巴布韦,2.22,0,0,0,0
喀麦隆,2.22,0,0,0,0
卡塔尔,2.22,0,0,0,0
科摩罗,2.22,0,0,0,0
科特迪瓦,2.22,0,0,0,0
科威特,2.22,0,0,0,0
克罗地亚,2.22,0,0,0,0
肯尼亚,2.22,0,0,0,0
拉脱维亚,2.22,0,0,0,0
老挝,2.22,0,0,0,0
黎巴嫩,2.22,1,0,0,0
立陶宛,2.22,0,0,0,0
利比里亚,2.22,0,0,0,0
利比亚,2.22,0,0,0,0
列支敦士登公国,2.22,0,0,0,0
卢森堡,2.22,0,0,0,0
卢旺达,2.22,0,0,0,0
罗马尼亚,2.22,0,0,0,0
马达加斯加,2.22,0,0,0,0
马尔代夫,2.22,0,0,0,0
马耳他,2.22,0,0,0,0
马拉维,2.22,0,0,0,0
马来西亚,2.22,22,0,15,0
马里,2.22,0,0,0,0
马其顿,2.22,0,0,0,0
毛里求斯,2.22,0,0,0,0
毛里塔尼亚,2.22,0,0,0,0
美国,2.22,34,19,3,0
蒙古,2.22,0,0,0,0
孟加拉,2.22,0,0,0,0
秘鲁,2.22,0,0,0,0
缅甸,2.22,0,0,0,0
摩尔多瓦,2.22,0,0,0,0
摩洛哥,2.22,0,0,0,0
摩纳哥,2.22,0,0,0,0
莫桑比克,2.22,0,0,0,0
墨西哥,2.22,0,0,0,0
纳米比亚,2.22,0,0,0,0
南非,2.22,0,0,0,0
尼泊尔,2.22,1,0,1,0
尼加拉瓜,2.22,0,0,0,0
尼日尔,2.22,0,0,0,0
尼日利亚,2.22,0,0,0,0
挪威,2.22,0,0,0,0
葡萄牙,2.22,0,0,0,0
日本,2.22,122,14,1,1
瑞典,2.22,1,0,0,0
瑞士,2.22,0,0,0,0
萨尔瓦多,2.22,0,0,0,0
塞尔维亚,2.22,0,0,0,0
塞拉利昂,2.22,0,0,0,0
塞内加尔,2.22,0,0,0,0
塞浦路斯,2.22,0,0,0,0
塞舌尔,2.22,0,0,0,0
沙特阿拉伯,2.22,0,0,0,0
圣基茨和尼维斯,2.22,0,0,0,0
圣卢西亚,2.22,0,0,0,0
圣马力诺,2.22,0,0,0,0
圣文森特和格林纳丁斯,2.22,0,0,0,0
斯里兰卡,2.22,1,0,1,0
斯洛伐克,2.22,0,0,0,0
斯洛文尼亚,2.22,0,0,0,0
斯威士兰,2.22,0,0,0,0
苏丹,2.22,0,0,0,0
苏里南,2.22,0,0,0,0
索马里,2.22,0,0,0,0
塔吉克斯坦,2.22,0,0,0,0
泰国,2.22,35,0,17,0
坦桑尼亚,2.22,0,0,0,0
特立尼达和多巴哥,2.22,0,0,0,0
突尼斯,2.22,0,0,0,0
土耳其,2.22,0,0,0,0
危地马拉,2.22,0,0,0,0
委内瑞拉,2.22,0,0,0,0
文莱,2.22,0,0,0,0
乌干达,2.22,0,0,0,0
乌克兰,2.22,0,0,0,0
乌拉圭,2.22,0,0,0,0
乌兹别克斯坦,2.22,0,0,0,0
西班牙,2.22,2,0,0,0
希腊,2.22,0,0,0,0
新加坡,2.22,89,3,49,0
新西兰,2.22,0,0,0,0
匈牙利,2.22,0,0,0,0
叙利亚,2.22,0,0,0,0
牙买加,2.22,0,0,0,0
亚美尼亚,2.22,0,0,0,0
也门,2.22,0,0,0,0
伊拉克,2.22,0,0,0,0
伊朗,2.22,28,10,0,4
以色列,2.22,1,0,0,0
意大利,2.22,20,17,0,2
印度,2.22,3,0,3,0
印度尼西亚,2.22,0,0,0,0
英国,2.22,9,0,8,0
约旦,2.22,0,0,0,0
越南,2.22,16,0,15,0
赞比亚,2.22,0,0,0,0
乍得,2.22,0,0,0,0
智利,2.22,0,0,0,0
中非,2.22,0,0,0,0
中国,2.22,77041,51689,22907,2445
阿尔巴尼亚,2.23,0,0,0,0
阿尔及利亚,2.23,0,0,0,0
阿富汗,2.23,0,0,0,0
阿根廷,2.23,0,0,0,0
阿联酋,2.23,13,0,4,0
阿曼,2.23,0,0,0,0
阿塞拜疆,2.23,0,0,0,0
埃及,2.23,0,0,0,0
埃塞俄比亚,2.23,0,0,0,0
爱尔兰,2.23,0,0,0,0
爱沙尼亚,2.23,0,0,0,0
安道尔,2.23,0,0,0,0
安哥拉,2.23,0,0,0,0
安提瓜和巴布达,2.23,0,0,0,0
奥地利,2.23,0,0,0,0
澳大利亚,2.23,17,0,5,0
巴巴多斯,2.23,0,0,0,0
巴布亚新几内亚,2.23,0,0,0,0
巴哈马,2.23,0,0,0,0
巴基斯坦,2.23,2,0,0,0
巴拉圭,2.23,0,0,0,0
巴勒斯坦,2.23,0,0,0,0
巴林,2.23,0,0,0,0
巴拿马,2.23,0,0,0,0
巴西,2.23,0,0,0,0
白俄罗斯,2.23,0,0,0,0
保加利亚,2.23,0,0,0,0
贝宁,2.23,0,0,0,0
比利时,2.23,1,0,1,0
冰岛,2.23,0,0,0,0
波黑,2.23,0,0,0,0
波兰,2.23,0,0,0,0
玻利维亚,2.23,0,0,0,0
伯利兹,2.23,0,0,0,0
博茨瓦纳,2.23,0,0,0,0
不丹,2.23,0,0,0,0
布基纳法索,2.23,0,0,0,0
布隆迪,2.23,0,0,0,0
赤道几内亚,2.23,0,0,0,0
丹麦,2.23,0,0,0,0
德国,2.23,16,0,7,0
东帝汶,2.23,0,0,0,0
多哥,2.23,0,0,0,0
多米尼加,2.23,0,0,0,0
多米尼克,2.23,0,0,0,0
俄罗斯,2.23,2,0,2,0
厄瓜多尔,2.23,0,0,0,0
厄立特里亚,2.23,0,0,0,0
法国,2.23,12,0,4,1
梵蒂冈,2.23,0,0,0,0
菲律宾,2.23,3,0,1,1
斐济,2.23,0,0,0,0
芬兰,2.23,1,0,1,0
佛得角,2.23,0,0,0,0
冈比亚,2.23,0,0,0,0
刚果,2.23,0,0,0,0
刚果民主共和国,2.23,0,0,0,0
哥伦比亚,2.23,0,0,0,0
哥斯达黎加,2.23,0,0,0,0
格林纳达,2.23,0,0,0,0
格鲁吉亚,2.23,0,0,0,0
古巴,2.23,0,0,0,0
圭亚那,2.23,0,0,0,0
哈萨克斯坦,2.23,0,0,0,0
海地,2.23,0,0,0,0
韩国,2.23,602,123,12,6
荷兰,2.23,0,0,0,0
黑山,2.23,0,0,0,0
洪都拉斯,2.23,0,0,0,0
吉布提,2.23,0,0,0,0
吉尔吉斯斯坦,2.23,0,0,0,0
几内亚,2.23,0,0,0,0
几内亚比绍,2.23,0,0,0,0
加拿大,2.23,8,0,3,0
加纳,2.23,0,0,0,0
加蓬,2.23,0,0,0,0
柬埔寨,2.23,1,0,1,0
捷克共和国,2.23,0,0,0,0
津巴布韦,2.23,0,0,0,0
喀麦隆,2.23,0,0,0,0
卡塔尔,2.23,0,0,0,0
科摩罗,2.23,0,0,0,0
科特迪瓦,2.23,0,0,0,0
科威特,2.23,0,0,0,0
克罗地亚,2.23,0,0,0,0
肯尼亚,2.23,0,0,0,0
拉脱维亚,2.23,0,0,0,0
老挝,2.23,0,0,0,0
黎巴嫩,2.23,1,0,0,0
立陶宛,2.23,0,0,0,0
利比里亚,2.23,0,0,0,0
利比亚,2.23,0,0,0,0
列支敦士登公国,2.23,0,0,0,0
卢森堡,2.23,0,0,0,0
卢旺达,2.23,0,0,0,0
罗马尼亚,2.23,0,0,0,0
马达加斯加,2.23,0,0,0,0
马尔代夫,2.23,0,0,0,0
马耳他,2.23,0,0,0,0
马拉维,2.23,0,0,0,0
马来西亚,2.23,22,0,15,0
马里,2.23,0,0,0,0
马其顿,2.23,0,0,0,0
毛里求斯,2.23,0,0,0,0
毛里塔尼亚,2.23,0,0,0,0
美国,2.23,34,0,3,0
蒙古,2.23,0,0,0,0
孟加拉,2.23,0,0,0,0
秘鲁,2.23,0,0,0,0
缅甸,2.23,0,0,0,0
摩尔多瓦,2.23,0,0,0,0
摩洛哥,2.23,0,0,0,0
摩纳哥,2.23,0,0,0,0
莫桑比克,2.23,0,0,0,0
墨西哥,2.23,0,0,0,0
纳米比亚,2.23,0,0,0,0
南非,2.23,0,0,0,0
尼泊尔,2.23,1,0,1,0
尼加拉瓜,2.23,0,0,0,0
尼日尔,2.23,0,0,0,0
尼日利亚,2.23,0,0,0,0
挪威,2.23,0,0,0,0
葡萄牙,2.23,0,0,0,0
日本,2.23,136,14,1,1
瑞典,2.23,1,0,0,0
瑞士,2.23,0,0,0,0
萨尔瓦多,2.23,0,0,0,0
塞尔维亚,2.23,0,0,0,0
塞拉利昂,2.23,0,0,0,0
塞内加尔,2.23,0,0,0,0
塞浦路斯,2.23,0,0,0,0
塞舌尔,2.23,0,0,0,0
沙特阿拉伯,2.23,0,0,0,0
圣基茨和尼维斯,2.23,0,0,0,0
圣卢西亚,2.23,0,0,0,0
圣马力诺,2.23,0,0,0,0
圣文森特和格林纳丁斯,2.23,0,0,0,0
斯里兰卡,2.23,1,0,1,0
斯洛伐克,2.23,0,0,0,0
斯洛文尼亚,2.23,0,0,0,0
斯威士兰,2.23,0,0,0,0
苏丹,2.23,0,0,0,0
苏里南,2.23,0,0,0,0
索马里,2.23,0,0,0,0
塔吉克斯坦,2.23,0,0,0,0
泰国,2.23,35,0,17,0
坦桑尼亚,2.23,0,0,0,0
特立尼达和多巴哥,2.23,0,0,0,0
突尼斯,2.23,0,0,0,0
土耳其,2.23,0,0,0,0
危地马拉,2.23,0,0,0,0
委内瑞拉,2.23,0,0,0,0
文莱,2.23,0,0,0,0
乌干达,2.23,0,0,0,0
乌克兰,2.23,0,0,0,0
乌拉圭,2.23,0,0,0,0
乌兹别克斯坦,2.23,0,0,0,0
西班牙,2.23,2,0,0,0
希腊,2.23,0,0,0,0
新加坡,2.23,89,0,49,0
新西兰,2.23,0,0,0,0
匈牙利,2.23,0,0,0,0
叙利亚,2.23,0,0,0,0
牙买加,2.23,0,0,0,0
亚美尼亚,2.23,0,0,0,0
也门,2.23,0,0,0,0
伊拉克,2.23,0,0,0,0
伊朗,2.23,43,15,0,8
以色列,2.23,1,0,0,0
意大利,2.23,132,56,1,2
印度,2.23,3,0,3,0
印度尼西亚,2.23,0,0,0,0
英国,2.23,9,0,8,0
约旦,2.23,0,0,0,0
越南,2.23,16,0,15,0
赞比亚,2.23,0,0,0,0
乍得,2.23,0,0,0,0
智利,2.23,0,0,0,0
中非,2.23,0,0,0,0
中国,2.23,77262,49910,24757,2595
阿尔巴尼亚,2.24,0,0,0,0
阿尔及利亚,2.24,0,0,0,0
阿富汗,2.24,1,0,0,0
阿根廷,2.24,0,0,0,0
阿联酋,2.24,13,0,4,0
阿曼,2.24,2,2,0,0
阿塞拜疆,2.24,0,0,0,0
埃及,2.24,0,0,0,0
埃塞俄比亚,2.24,0,0,0,0
爱尔兰,2.24,0,0,0,0
爱沙尼亚,2.24,0,0,0,0
安道尔,2.24,0,0,0,0
安哥拉,2.24,0,0,0,0
安提瓜和巴布达,2.24,0,0,0,0
奥地利,2.24,0,0,0,0
澳大利亚,2.24,22,5,10,0
巴巴多斯,2.24,0,0,0,0
巴布亚新几内亚,2.24,0,0,0,0
巴哈马,2.24,0,0,0,0
巴基斯坦,2.24,2,0,0,0
巴拉圭,2.24,0,0,0,0
巴勒斯坦,2.24,0,0,0,0
巴林,2.24,1,0,0,0
巴拿马,2.24,0,0,0,0
巴西,2.24,0,0,0,0
白俄罗斯,2.24,0,0,0,0
保加利亚,2.24,0,0,0,0
贝宁,2.24,0,0,0,0
比利时,2.24,1,0,1,0
冰岛,2.24,0,0,0,0
波黑,2.24,0,0,0,0
波兰,2.24,0,0,0,0
玻利维亚,2.24,0,0,0,0
伯利兹,2.24,0,0,0,0
博茨瓦纳,2.24,0,0,0,0
不丹,2.24,0,0,0,0
布基纳法索,2.24,0,0,0,0
布隆迪,2.24,0,0,0,0
赤道几内亚,2.24,0,0,0,0
丹麦,2.24,0,0,0,0
德国,2.24,16,0,14,0
东帝汶,2.24,0,0,0,0
多哥,2.24,0,0,0,0
多米尼加,2.24,0,0,0,0
多米尼克,2.24,0,0,0,0
俄罗斯,2.24,2,0,2,0
厄瓜多尔,2.24,0,0,0,0
厄立特里亚,2.24,0,0,0,0
法国,2.24,12,0,4,1
梵蒂冈,2.24,0,0,0,0
菲律宾,2.24,3,0,1,1
斐济,2.24,0,0,0,0
芬兰,2.24,1,0,1,0
佛得角,2.24,0,0,0,0
冈比亚,2.24,0,0,0,0
刚果,2.24,0,0,0,0
刚果民主共和国,2.24,0,0,0,0
哥伦比亚,2.24,0,0,0,0
哥斯达黎加,2.24,0,0,0,0
格林纳达,2.24,0,0,0,0
格鲁吉亚,2.24,0,0,0,0
古巴,2.24,0,0,0,0
圭亚那,2.24,0,0,0,0
哈萨克斯坦,2.24,0,0,0,0
海地,2.24,0,0,0,0
韩国,2.24,833,231,12,8
荷兰,2.24,0,0,0,0
黑山,2.24,0,0,0,0
洪都拉斯,2.24,0,0,0,0
吉布提,2.24,0,0,0,0
吉尔吉斯斯坦,2.24,0,0,0,0
几内亚,2.24,0,0,0,0
几内亚比绍,2.24,0,0,0,0
加拿大,2.24,10,2,4,0
加纳,2.24,0,0,0,0
加蓬,2.24,0,0,0,0
柬埔寨,2.24,1,0,1,0
捷克共和国,2.24,0,0,0,0
津巴布韦,2.24,0,0,0,0
喀麦隆,2.24,0,0,0,0
卡塔尔,2.24,0,0,0,0
科摩罗,2.24,0,0,0,0
科特迪瓦,2.24,0,0,0,0
科威特,2.24,3,0,0,0
克罗地亚,2.24,0,0,0,0
肯尼亚,2.24,0,0,0,0
拉脱维亚,2.24,0,0,0,0
老挝,2.24,0,0,0,0
黎巴嫩,2.24,1,0,0,0
立陶宛,2.24,0,0,0,0
利比里亚,2.24,0,0,0,0
利比亚,2.24,0,0,0,0
列支敦士登公国,2.24,0,0,0,0
卢森堡,2.24,0,0,0,0
卢旺达,2.24,0,0,0,0
罗马尼亚,2.24,0,0,0,0
马达加斯加,2.24,0,0,0,0
马尔代夫,2.24,0,0,0,0
马耳他,2.24,0,0,0,0
马拉维,2.24,0,0,0,0
马来西亚,2.24,22,0,15,0
马里,2.24,0,0,0,0
马其顿,2.24,0,0,0,0
毛里求斯,2.24,0,0,0,0
毛里塔尼亚,2.24,0,0,0,0
美国,2.24,35,1,3,0
蒙古,2.24,0,0,0,0
